choose_one_category,tweet_id
infrastructure_and_utilities_damage,'498515660448608256'
injured_or_dead_people,'498515666887270400'
injured_or_dead_people,'498515681264951299'
other_useful_information,'498515682158735360'
not_related_or_irrelevant,'498515684520108032'
infrastructure_and_utilities_damage,'498515684520116224'
injured_or_dead_people,'498515696893300736'
injured_or_dead_people,'498515701263372288'
injured_or_dead_people,'498515720985391105'
injured_or_dead_people,'498515724210831360'
injured_or_dead_people,'498515729361018880'
injured_or_dead_people,'498515741822689281'
injured_or_dead_people,'498515746805526528'
injured_or_dead_people,'498515755538071552'
injured_or_dead_people,'498515767533395970'
injured_or_dead_people,'498515786940444672'
other_useful_information,'498515798219317248'
other_useful_information,'498515824567922688'
donation_needs_or_offers_or_volunteering_services,'498515833766047744'
not_related_or_irrelevant,'498515836702040064'
injured_or_dead_people,'498515839583543296'
injured_or_dead_people,'498515861141872643'
injured_or_dead_people,'498515880545116160'
other_useful_information,'498515894524719104'
injured_or_dead_people,'498515906624901120'
not_related_or_irrelevant,'498515916464726016'
injured_or_dead_people,'498515920361254912'
injured_or_dead_people,'498515954385424384'
injured_or_dead_people,'498515961675137025'
injured_or_dead_people,'498515968692609024'
injured_or_dead_people,'498515969904738304'
injured_or_dead_people,'498515976191606784'
injured_or_dead_people,'498515988502294528'
injured_or_dead_people,'498515992188706816'
injured_or_dead_people,'498516018944565250'
injured_or_dead_people,'498516027576451072'
injured_or_dead_people,'498516042336186368'
injured_or_dead_people,'498516045464743936'
injured_or_dead_people,'498516054977830912'
injured_or_dead_people,'498516073038094336'
injured_or_dead_people,'498516114159050752'
other_useful_information,'498516134350835713'
injured_or_dead_people,'498516136926134273'
injured_or_dead_people,'498516177585700865'
other_useful_information,'498516179552833537'
injured_or_dead_people,'498516211009736704'
other_useful_information,'498516226759352322'
injured_or_dead_people,'498516257134899200'
injured_or_dead_people,'498516316626505729'
injured_or_dead_people,'498516337463803904'
injured_or_dead_people,'498516366870450176'
infrastructure_and_utilities_damage,'498516369025945600'
other_useful_information,'498516383861575680'
other_useful_information,'498516390681522176'
injured_or_dead_people,'498516390823735296'
injured_or_dead_people,'498516442237530113'
injured_or_dead_people,'498516455307378688'
injured_or_dead_people,'498516473388613632'
injured_or_dead_people,'498516490585251840'
injured_or_dead_people,'498516493328318465'
injured_or_dead_people,'498516529697533953'
other_useful_information,'498516531555627008'
other_useful_information,'498516532017004544'
injured_or_dead_people,'498516536584601600'
injured_or_dead_people,'498516538954354688'
other_useful_information,'498516555110817793'
injured_or_dead_people,'498516562509582336'
other_useful_information,'498516585930584064'
injured_or_dead_people,'498516615018082304'
injured_or_dead_people,'498516623301804032'
injured_or_dead_people,'498516641945518082'
injured_or_dead_people,'498516669895942144'
injured_or_dead_people,'498516685180370945'
other_useful_information,'498516688124796929'
other_useful_information,'498516703039332352'
injured_or_dead_people,'498516707229433856'
displaced_people_and_evacuations,'498516707640475649'
injured_or_dead_people,'498516707837632513'
other_useful_information,'498516722886774785'
other_useful_information,'498516728113287170'
donation_needs_or_offers_or_volunteering_services,'498516739916042240'
injured_or_dead_people,'498516763660009472'
missing_trapped_or_found_people,'498516764800876545'
injured_or_dead_people,'498516781515165697'
injured_or_dead_people,'498516785583251456'
injured_or_dead_people,'498516794500739072'
other_useful_information,'498516796325236736'
other_useful_information,'498516823844073472'
injured_or_dead_people,'498516837873614848'
not_related_or_irrelevant,'498516842001203200'
injured_or_dead_people,'498516900989501440'
injured_or_dead_people,'498516914679721984'
injured_or_dead_people,'498516941821050880'
not_related_or_irrelevant,'498497663609085955'
not_related_or_irrelevant,'498497681036025856'
not_related_or_irrelevant,'498497696949235712'
not_related_or_irrelevant,'498497699659137024'
not_related_or_irrelevant,'498497714183626754'
not_related_or_irrelevant,'498497723600211968'
not_related_or_irrelevant,'498497744609488896'
not_related_or_irrelevant,'498497752012451840'
not_related_or_irrelevant,'498497752574472192'
not_related_or_irrelevant,'498497760543653889'
not_related_or_irrelevant,'498497771310448640'
not_related_or_irrelevant,'498497771918614528'
not_related_or_irrelevant,'498497779606781952'
not_related_or_irrelevant,'498497788519657472'
not_related_or_irrelevant,'498497807645290498'
not_related_or_irrelevant,'498497811575369728'
not_related_or_irrelevant,'498497823802159104'
not_related_or_irrelevant,'498497825807015937'
not_related_or_irrelevant,'498497828906213377'
not_related_or_irrelevant,'498497830991179777'
not_related_or_irrelevant,'498497845067259905'
not_related_or_irrelevant,'498497845880963072'
not_related_or_irrelevant,'498497848196218880'
not_related_or_irrelevant,'498497852796973056'
not_related_or_irrelevant,'498497854626078722'
not_related_or_irrelevant,'498497857981145088'
not_related_or_irrelevant,'498497864885338112'
not_related_or_irrelevant,'498497878609125376'
not_related_or_irrelevant,'498497890835505153'
not_related_or_irrelevant,'498497893415018497'
not_related_or_irrelevant,'498497910216990720'
not_related_or_irrelevant,'498497916127154176'
not_related_or_irrelevant,'498497946342543360'
not_related_or_irrelevant,'498497954681192448'
not_related_or_irrelevant,'498497964202274818'
not_related_or_irrelevant,'498497964461916161'
not_related_or_irrelevant,'498497974960275456'
not_related_or_irrelevant,'498497977561133056'
not_related_or_irrelevant,'498497994178572289'
not_related_or_irrelevant,'498497995214573568'
not_related_or_irrelevant,'498498004119474176'
not_related_or_irrelevant,'498498004396290049'
not_related_or_irrelevant,'498498042157608961'
not_related_or_irrelevant,'498498056669896704'
not_related_or_irrelevant,'498498066258079744'
not_related_or_irrelevant,'498498079721799680'
not_related_or_irrelevant,'498498102870147072'
not_related_or_irrelevant,'498498108616351744'
not_related_or_irrelevant,'498498119097937920'
sympathy_and_emotional_support,'498498124784992256'
not_related_or_irrelevant,'498498134096773121'
not_related_or_irrelevant,'498498141985841152'
not_related_or_irrelevant,'498498142774382592'
not_related_or_irrelevant,'498498145563582464'
not_related_or_irrelevant,'498498158788616192'
not_related_or_irrelevant,'498498179026141184'
not_related_or_irrelevant,'498498206314270721'
donation_needs_or_offers_or_volunteering_services,'498498228825104385'
not_related_or_irrelevant,'498498232784146433'
not_related_or_irrelevant,'498498241239871488'
not_related_or_irrelevant,'498498253176852480'
not_related_or_irrelevant,'498498260395634688'
not_related_or_irrelevant,'498498267723083776'
not_related_or_irrelevant,'498498307400794113'
not_related_or_irrelevant,'498498319514361857'
not_related_or_irrelevant,'498498333791764481'
not_related_or_irrelevant,'498498340095393793'
not_related_or_irrelevant,'498498349180268544'
not_related_or_irrelevant,'498498358122905601'
not_related_or_irrelevant,'498498364246622208'
not_related_or_irrelevant,'498498367488413696'
not_related_or_irrelevant,'498498396165259264'
not_related_or_irrelevant,'498498400330203137'
not_related_or_irrelevant,'498498460660678657'
not_related_or_irrelevant,'498498483712581632'
not_related_or_irrelevant,'498498493569187840'
not_related_or_irrelevant,'498498502855376896'
not_related_or_irrelevant,'498498509285634048'
not_related_or_irrelevant,'498498517812269056'
not_related_or_irrelevant,'498498541312958464'
not_related_or_irrelevant,'498498576092127233'
not_related_or_irrelevant,'498498589711032321'
not_related_or_irrelevant,'498498610909417472'
not_related_or_irrelevant,'498498625886896128'
not_related_or_irrelevant,'498498645336276993'
not_related_or_irrelevant,'498498645814427650'
not_related_or_irrelevant,'498498646417997824'
not_related_or_irrelevant,'498498650415587328'
not_related_or_irrelevant,'498498652705660928'
not_related_or_irrelevant,'498498678735523840'
not_related_or_irrelevant,'498498681092714496'
not_related_or_irrelevant,'498498689993027584'
not_related_or_irrelevant,'498498722150752256'
not_related_or_irrelevant,'498498754065215489'
other_useful_information,'498498774390407168'
not_related_or_irrelevant,'498498883027492865'
not_related_or_irrelevant,'498498899468775424'
not_related_or_irrelevant,'498498902010904576'
not_related_or_irrelevant,'498498905064345601'
donation_needs_or_offers_or_volunteering_services,'498498939373776896'
not_related_or_irrelevant,'498498944700518400'
not_related_or_irrelevant,'498499008957255681'
not_related_or_irrelevant,'498499018826076161'
not_related_or_irrelevant,'498499026476888065'
not_related_or_irrelevant,'498499027458338816'
sympathy_and_emotional_support,'498499028448202752'
not_related_or_irrelevant,'498499060962443264'
not_related_or_irrelevant,'498499077928415232'
not_related_or_irrelevant,'498499078729113600'
not_related_or_irrelevant,'498499086241525760'
not_related_or_irrelevant,'498499106885869570'
not_related_or_irrelevant,'498499120823537665'
not_related_or_irrelevant,'498499146240643073'
not_related_or_irrelevant,'498499160728162304'
not_related_or_irrelevant,'498499165299961856'
not_related_or_irrelevant,'498499165622910976'
not_related_or_irrelevant,'498499166088462336'
not_related_or_irrelevant,'498499172115300352'
not_related_or_irrelevant,'498499180504305664'
not_related_or_irrelevant,'498499186737053696'
not_related_or_irrelevant,'498499196492595200'
sympathy_and_emotional_support,'498499198635880448'
not_related_or_irrelevant,'498499200317808640'
not_related_or_irrelevant,'498499205229740033'
not_related_or_irrelevant,'498499208425402369'
not_related_or_irrelevant,'498499212783661056'
not_related_or_irrelevant,'498499224024383488'
not_related_or_irrelevant,'498499247252054016'
not_related_or_irrelevant,'498499250666606593'
not_related_or_irrelevant,'498499273940410368'
not_related_or_irrelevant,'498499290818682880'
not_related_or_irrelevant,'498499317984817152'
not_related_or_irrelevant,'498499321709334528'
not_related_or_irrelevant,'498499323525885952'
not_related_or_irrelevant,'498499331989975040'
not_related_or_irrelevant,'498499333625753600'
not_related_or_irrelevant,'498499340248178690'
not_related_or_irrelevant,'498499345491038208'
not_related_or_irrelevant,'498499351384440832'
not_related_or_irrelevant,'498499385375064065'
not_related_or_irrelevant,'498499389535817728'
not_related_or_irrelevant,'498499422675025921'
not_related_or_irrelevant,'498499435195023361'
not_related_or_irrelevant,'498499441482297344'
not_related_or_irrelevant,'498499446553206784'
not_related_or_irrelevant,'498499451670237184'
not_related_or_irrelevant,'498499456569180160'
missing_trapped_or_found_people,'498499471907753984'
not_related_or_irrelevant,'498499475070263296'
not_related_or_irrelevant,'498499478270124032'
not_related_or_irrelevant,'498499481365934080'
not_related_or_irrelevant,'498499498797449216'
not_related_or_irrelevant,'498499509190553600'
not_related_or_irrelevant,'498499515377147905'
not_related_or_irrelevant,'498499522708766723'
not_related_or_irrelevant,'498499523208310784'
not_related_or_irrelevant,'498499524025778176'
not_related_or_irrelevant,'498499528312782850'
not_related_or_irrelevant,'498499535136903168'
not_related_or_irrelevant,'498499535157858304'
not_related_or_irrelevant,'498499572604231680'
not_related_or_irrelevant,'498499593588334592'
not_related_or_irrelevant,'498499596554076160'
not_related_or_irrelevant,'498499604246036481'
not_related_or_irrelevant,'498499618712584192'
not_related_or_irrelevant,'498499618989412353'
not_related_or_irrelevant,'498499630116524032'
not_related_or_irrelevant,'498499641684815873'
not_related_or_irrelevant,'498499665336471553'
not_related_or_irrelevant,'498499666284396544'
not_related_or_irrelevant,'498499702225403904'
not_related_or_irrelevant,'498499712140738561'
not_related_or_irrelevant,'498499723322728448'
not_related_or_irrelevant,'498499764196233217'
not_related_or_irrelevant,'498499768919007234'
not_related_or_irrelevant,'498499781136613376'
not_related_or_irrelevant,'498499798337867776'
not_related_or_irrelevant,'498499812665606144'
not_related_or_irrelevant,'498499833297383424'
not_related_or_irrelevant,'498499844223168513'
not_related_or_irrelevant,'498499849214754816'
not_related_or_irrelevant,'498499853324791808'
not_related_or_irrelevant,'498499853517746176'
donation_needs_or_offers_or_volunteering_services,'498499864784019458'
not_related_or_irrelevant,'498499866721796096'
not_related_or_irrelevant,'498499872413065216'
not_related_or_irrelevant,'498499876414435328'
not_related_or_irrelevant,'498499880000974848'
not_related_or_irrelevant,'498499881405661184'
not_related_or_irrelevant,'498499891564654592'
not_related_or_irrelevant,'498499903266754561'
not_related_or_irrelevant,'498499915702468608'
not_related_or_irrelevant,'498499933591592960'
not_related_or_irrelevant,'498499946572959744'
not_related_or_irrelevant,'498499962305794048'
not_related_or_irrelevant,'498499965916696576'
not_related_or_irrelevant,'498499996216352768'
not_related_or_irrelevant,'498500002096762880'
not_related_or_irrelevant,'498500002470440960'
not_related_or_irrelevant,'498500003099590656'
not_related_or_irrelevant,'498500003644858368'
not_related_or_irrelevant,'498500006534729728'
donation_needs_or_offers_or_volunteering_services,'498500033868615682'
not_related_or_irrelevant,'498500048108654592'
not_related_or_irrelevant,'498500086515912704'
not_related_or_irrelevant,'498500088772427776'
not_related_or_irrelevant,'498500099186900992'
not_related_or_irrelevant,'498500101896024064'
not_related_or_irrelevant,'498500104907935744'
not_related_or_irrelevant,'498500152332914688'
not_related_or_irrelevant,'498500152689442816'
not_related_or_irrelevant,'498500158448234496'
not_related_or_irrelevant,'498500158527520768'
not_related_or_irrelevant,'498500169248563200'
not_related_or_irrelevant,'498500188127113218'
not_related_or_irrelevant,'498500189037293569'
not_related_or_irrelevant,'498500218674233344'
not_related_or_irrelevant,'498500236361617408'
not_related_or_irrelevant,'498500253880811520'
not_related_or_irrelevant,'498500261904527360'
not_related_or_irrelevant,'498500285141356545'
not_related_or_irrelevant,'498500314169765888'
not_related_or_irrelevant,'498500315444834305'
not_related_or_irrelevant,'498500315881406464'
not_related_or_irrelevant,'498500325998092288'
not_related_or_irrelevant,'498500332465692672'
not_related_or_irrelevant,'498500336550551552'
not_related_or_irrelevant,'498500342892756992'
not_related_or_irrelevant,'498500355114532864'
not_related_or_irrelevant,'498500358608412672'
not_related_or_irrelevant,'498500370155732992'
not_related_or_irrelevant,'498500379143704576'
not_related_or_irrelevant,'498500409754136577'
not_related_or_irrelevant,'498500419153174529'
not_related_or_irrelevant,'498500419300368385'
not_related_or_irrelevant,'498500442733961216'
not_related_or_irrelevant,'498500499646455808'
not_related_or_irrelevant,'498500510396071936'
not_related_or_irrelevant,'498500514938490881'
not_related_or_irrelevant,'498500536250142721'
not_related_or_irrelevant,'498500541174263809'
not_related_or_irrelevant,'498500551932657664'
not_related_or_irrelevant,'498500564691718144'
not_related_or_irrelevant,'498500597427867648'
not_related_or_irrelevant,'498500625236508672'
not_related_or_irrelevant,'498500649269473280'
not_related_or_irrelevant,'498500651270561792'
not_related_or_irrelevant,'498500651740319744'
not_related_or_irrelevant,'498500653321572353'
not_related_or_irrelevant,'498500712348024832'
not_related_or_irrelevant,'498500746430906368'
not_related_or_irrelevant,'498500752101216256'
not_related_or_irrelevant,'498500773349576704'
not_related_or_irrelevant,'498500821240143872'
not_related_or_irrelevant,'498500839120842753'
not_related_or_irrelevant,'498500847253610496'
not_related_or_irrelevant,'498500865205211136'
not_related_or_irrelevant,'498500881957289985'
not_related_or_irrelevant,'498500908796624896'
not_related_or_irrelevant,'498500923074023424'
not_related_or_irrelevant,'498500923229233152'
not_related_or_irrelevant,'498500930208546816'
not_related_or_irrelevant,'498500932565749761'
not_related_or_irrelevant,'498500953822466048'
sympathy_and_emotional_support,'498500971715371009'
not_related_or_irrelevant,'498500982914179072'
not_related_or_irrelevant,'498500997719678977'
not_related_or_irrelevant,'498501004628090880'
not_related_or_irrelevant,'498501038576787457'
not_related_or_irrelevant,'498501043093663745'
other_useful_information,'498501050064994304'
not_related_or_irrelevant,'498501056314482688'
not_related_or_irrelevant,'498501105811464192'
not_related_or_irrelevant,'498501132420128768'
not_related_or_irrelevant,'498501142452523008'
not_related_or_irrelevant,'498501155320631298'
not_related_or_irrelevant,'498501181677637632'
not_related_or_irrelevant,'498501182001012736'
not_related_or_irrelevant,'498501188170813440'
not_related_or_irrelevant,'498501190062051328'
not_related_or_irrelevant,'498501196681084929'
not_related_or_irrelevant,'498501200904331264'
not_related_or_irrelevant,'498501204544991235'
not_related_or_irrelevant,'498501206151413762'
not_related_or_irrelevant,'498501209389424642'
not_related_or_irrelevant,'498501217216380929'
not_related_or_irrelevant,'498501230533283840'
not_related_or_irrelevant,'498501234148802561'
not_related_or_irrelevant,'498501241950195712'
not_related_or_irrelevant,'498501271137955840'
not_related_or_irrelevant,'498501302545317888'
not_related_or_irrelevant,'498501319888744448'
not_related_or_irrelevant,'498501362112790528'
not_related_or_irrelevant,'498501375199047680'
not_related_or_irrelevant,'498501390684422144'
not_related_or_irrelevant,'498501404022304769'
not_related_or_irrelevant,'498501418874327040'
not_related_or_irrelevant,'498501447122964480'
not_related_or_irrelevant,'498501473161195520'
not_related_or_irrelevant,'498501496502505472'
not_related_or_irrelevant,'498501500982022144'
not_related_or_irrelevant,'498501501396869121'
not_related_or_irrelevant,'498501502025994242'
not_related_or_irrelevant,'498501504328667136'
not_related_or_irrelevant,'498501514491867136'
not_related_or_irrelevant,'498501523324690432'
not_related_or_irrelevant,'498501529402638336'
not_related_or_irrelevant,'498501561023483904'
not_related_or_irrelevant,'498501561845157888'
not_related_or_irrelevant,'498501563116027904'
not_related_or_irrelevant,'498501575476670465'
not_related_or_irrelevant,'498501586969427968'
not_related_or_irrelevant,'498501615880798208'
not_related_or_irrelevant,'498501651691753472'
not_related_or_irrelevant,'498501665415507969'
not_related_or_irrelevant,'498501665746849792'
not_related_or_irrelevant,'498501681986822144'
not_related_or_irrelevant,'498501693899018240'
not_related_or_irrelevant,'498501703436873728'
not_related_or_irrelevant,'498501714291728384'
not_related_or_irrelevant,'498501726513922048'
not_related_or_irrelevant,'498501762077442049'
not_related_or_irrelevant,'498501765353197568'
not_related_or_irrelevant,'498501772474728448'
not_related_or_irrelevant,'498501781664456706'
not_related_or_irrelevant,'498501787117432832'
not_related_or_irrelevant,'498501797225721857'
not_related_or_irrelevant,'498501811532488704'
not_related_or_irrelevant,'498501814749106176'
sympathy_and_emotional_support,'498501834940895233'
not_related_or_irrelevant,'498501846236155905'
not_related_or_irrelevant,'498501862078029825'
not_related_or_irrelevant,'498501867652276224'
not_related_or_irrelevant,'498501886886944769'
not_related_or_irrelevant,'498501894008889344'
not_related_or_irrelevant,'498501907158413312'
not_related_or_irrelevant,'498501914993369088'
not_related_or_irrelevant,'498501929354682368'
not_related_or_irrelevant,'498501936786984960'
not_related_or_irrelevant,'498501942457679872'
not_related_or_irrelevant,'498501951731286016'
not_related_or_irrelevant,'498501962598342657'
not_related_or_irrelevant,'498501968596586496'
not_related_or_irrelevant,'498501978901970944'
not_related_or_irrelevant,'498501992302387200'
not_related_or_irrelevant,'498502003048599554'
not_related_or_irrelevant,'498502024028495872'
not_related_or_irrelevant,'498502031397904384'
not_related_or_irrelevant,'498502037957771264'
not_related_or_irrelevant,'498502044294979584'
not_related_or_irrelevant,'498502063773728768'
not_related_or_irrelevant,'498502067066253312'
not_related_or_irrelevant,'498502074380713984'
not_related_or_irrelevant,'498502076385996802'
not_related_or_irrelevant,'498502102436429825'
not_related_or_irrelevant,'498502103824732160'
not_related_or_irrelevant,'498502104269340674'
not_related_or_irrelevant,'498502178227900416'
not_related_or_irrelevant,'498502181734346752'
not_related_or_irrelevant,'498502191116992512'
not_related_or_irrelevant,'498502197010001920'
not_related_or_irrelevant,'498502197701640192'
not_related_or_irrelevant,'498502199644012545'
not_related_or_irrelevant,'498502214843760641'
not_related_or_irrelevant,'498502216106643456'
not_related_or_irrelevant,'498502260318826497'
not_related_or_irrelevant,'498502295471259648'
not_related_or_irrelevant,'498502318380548096'
not_related_or_irrelevant,'498502340845248514'
not_related_or_irrelevant,'498502341872869376'
not_related_or_irrelevant,'498502350311800832'
not_related_or_irrelevant,'498502351112511488'
not_related_or_irrelevant,'498502368850243584'
not_related_or_irrelevant,'498502381248978945'
not_related_or_irrelevant,'498502391395012609'
not_related_or_irrelevant,'498502392200331265'
not_related_or_irrelevant,'498502392753979392'
not_related_or_irrelevant,'498502398961537025'
not_related_or_irrelevant,'498502404661596160'
not_related_or_irrelevant,'498502440665505792'
not_related_or_irrelevant,'498502445539295232'
not_related_or_irrelevant,'498502447971565568'
not_related_or_irrelevant,'498502448454307840'
not_related_or_irrelevant,'498502457144537088'
not_related_or_irrelevant,'498502469211947009'
not_related_or_irrelevant,'498502488300208128'
not_related_or_irrelevant,'498502497376669696'
not_related_or_irrelevant,'498502500870520832'
not_related_or_irrelevant,'498502509317853185'
not_related_or_irrelevant,'498502548995575808'
not_related_or_irrelevant,'498502566938816514'
not_related_or_irrelevant,'498502623528759297'
not_related_or_irrelevant,'498502664754569216'
not_related_or_irrelevant,'498502673839046658'
not_related_or_irrelevant,'498502704604659712'
not_related_or_irrelevant,'498502718151872512'
not_related_or_irrelevant,'498502734774296576'
not_related_or_irrelevant,'498502753044684802'
not_related_or_irrelevant,'498502754885595136'
not_related_or_irrelevant,'498502755456417792'
not_related_or_irrelevant,'498502782962241536'
not_related_or_irrelevant,'498502790365577216'
not_related_or_irrelevant,'498502794144669696'
not_related_or_irrelevant,'498502798066323457'
not_related_or_irrelevant,'498502811114405889'
not_related_or_irrelevant,'498502812884824064'
not_related_or_irrelevant,'498502830915739648'
not_related_or_irrelevant,'498502833537581056'
not_related_or_irrelevant,'498502837199208451'
other_useful_information,'498502845130616833'
not_related_or_irrelevant,'498502874050363392'
not_related_or_irrelevant,'498502875153432576'
not_related_or_irrelevant,'498502878781505536'
not_related_or_irrelevant,'498502921966088192'
not_related_or_irrelevant,'498502922662322176'
not_related_or_irrelevant,'498502975569276928'
not_related_or_irrelevant,'498502978500718592'
not_related_or_irrelevant,'498502980342398976'
not_related_or_irrelevant,'498502994447851521'
not_related_or_irrelevant,'498502999011258368'
not_related_or_irrelevant,'498503044964028417'
not_related_or_irrelevant,'498503052358201344'
not_related_or_irrelevant,'498503072981999617'
not_related_or_irrelevant,'498503075905011713'
not_related_or_irrelevant,'498503078979829761'
not_related_or_irrelevant,'498503099779010560'
not_related_or_irrelevant,'498503102388240384'
injured_or_dead_people,'498497864885338112'
injured_or_dead_people,'498501206151413762'
donation_needs_or_offers_or_volunteering_services,'498511300276674560'
caution_and_advice,'498504895977517056'
other_useful_information,'498501978901970944'
not_related_or_irrelevant,'498501200904331264'
not_related_or_irrelevant,'498498079721799680'
infrastructure_and_utilities_damage,'498516369025945600'
injured_or_dead_people,'498512745348612096'
injured_or_dead_people,'498506526085361664'
donation_needs_or_offers_or_volunteering_services,'498514230354522113'
injured_or_dead_people,'498499027458338816'
not_related_or_irrelevant,'498499333625753600'
